track_id,song_id,artist_id,artist_name,song_title,genre,top1_genre_dot,top2_genre_dot,top3_genre_dot
TRFMGIO128F42591F0,SOBCKDM12D021B3D99,ARK4ZEK1187B990A4F,George Strait,I'd Like To Have That One Back,country,r&b/soul,hip hop,hip hop
TRDYUVI128E078F725,SOEJDOV12D021B3BD5,ARK4ZEK1187B990A4F,George Strait,Marina Del Rey,country,r&b/soul,hip hop,hip hop
TRPNLLB128F14956A5,SOPBLAJ12D02193A82,ARK4ZEK1187B990A4F,George Strait,Milk Cow Blues,country,r&b/soul,hip hop,hip hop
TRTDHSB128F422B90F,SOWKMZU12A81C2165A,ARKZ13R1187FB54FEE,Josh Turner,Another Try,country,hip hop,hip hop,r&b/soul
TREXZYC12903CA281A,SOLDPJZ12AB0186231,ARKZ13R1187FB54FEE,Josh Turner,As Fast As I Could,country,r&b/soul,hip hop,hip hop
TRDXSGX128F425F173,SOTSNDR12A8AE47599,ARF8HTQ1187B9AE693,Daft Punk,One More Time / Aerodynamic,electronic,r&b/soul,r&b/soul,hip hop
TREAQSX128E07818CA,SOAWSML12A6310F1B7,ARF8HTQ1187B9AE693,Daft Punk,One More Time (Romanthony's Unplugged),electronic,r&b/soul,hip hop,hip hop
TRBVPVV128F425F14F,SOOHYOB12CF5F87A28,ARF8HTQ1187B9AE693,Daft Punk,Touch It / Technologic,electronic,hip hop,blues,rock
TRBROFT128F92F8769,SOYPPAZ12A8C143CD6,ARORMBJ1241B9CDB1A,Ke$ha,Boots &  Boys,electronic,r&b/soul,hip hop,hip hop
TRIIWCU128F92F876A,SOQVJWF12A58A801EF,ARORMBJ1241B9CDB1A,Ke$ha,Animal,electronic,r&b/soul,hip hop,hip hop
TRVDAHO128F92F231E,SOXUSKK12A8C144F94,AR0IVTL1187B9AD520,Katy Perry,Hot N Cold (Innerpartysystem Main),electronic,r&b/soul,hip hop,hip hop
TRUGOGT128F92F29E9,SONPGGS12AB0183AD2,AR0WLH6119B8669027,Owl City,Captains and Cruise Ships,electronic,r&b/soul,hip hop,hip hop
TRNEITZ128F92F29EA,SOIFHDS12AB0183AD5,AR0WLH6119B8669027,Owl City,Designer Skyline,electronic,r&b/soul,hip hop,hip hop
TRMIHFS128F92F2A01,SOLCHRP12AC468D757,AR0WLH6119B8669027,Owl City,Early Birdie,electronic,r&b/soul,hip hop,hip hop
TRDEVZQ128F931BAED,SOQLHST12AB0184A27,AR0WLH6119B8669027,Owl City,Meteor Shower,electronic,r&b/soul,hip hop,r&b/soul
TRCXWLU128F92F2A0D,SOWHUXB12AB01816EE,AR0WLH6119B8669027,Owl City,This Is The Future,electronic,r&b/soul,hip hop,metal
TRVJTNA128F934D19D,SOKTUGM12AB0184005,ARRBF3M1187FB4D59F,30 Seconds To Mars,Kings and Queens (Innerpartysystem Remix Main),electronic,r&b/soul,hip hop,hip hop
TRRBLPE128F9311B20,SOMSZSA12AB0182E3A,ARVKJGO12086C15075,LMFAO,Bounce,electronic,r&b/soul,hip hop,hip hop
TRWQYOY128F425BD4C,SOODXDV12A8AE4807F,AR5K3CW1187FB45B46,Crystal Castles,Vanished,electronic,r&b/soul,hip hop,hip hop
TRLLRQA128F427C709,SOSKKKY12A8C13ED21,AR5K3CW1187FB45B46,Crystal Castles,Xxzxcuzx,electronic,r&b/soul,hip hop,hip hop
TRDFWPG128F148D4DF,SOIWRAH12A6D4F66C0,ARBEOHF1187B9B044D,Madonna,Die Another Day [Live],electronic,r&b/soul,hip hop,hip hop
TRVWMWN128E0788952,SOMANNK12A6701F0A1,ARN5NHX1187FB4F755,The Smashing Pumpkins,Perfect (Nellee Hooper Instrumental),electronic,r&b/soul,hip hop,r&b/soul
TRDHPGJ128F4289C44,SOESBMW12A8AE48210,AR8V1X71187B9B919B,Kylie Minogue,Love At First Sight (The Scumfrog's Beauty And The Beast Vocal Edit),electronic,r&b/soul,hip hop,hip hop
TRFSQXF128F9311B25,SOCHMTD1288D3E7D9D,ARVKJGO12086C15075,LMFAO,I Am Not A Whore,electronic,hip hop,punk,hip hop
TRXACXM12903CEC365,SOEFTYS129F06C1DEB,ARPD2KK1187B9B8B98,Cascada,Fever,electronic,electronic,hip hop,hip hop
TRWWVGC12903CB5C50,SOBSJQH12AB01876C3,AR6LZB61187B9AF431,Depeche Mode,Freestate,electronic,r&b/soul,electronic,hip hop
TRYIJWH128F146948C,SOXZUAV12A6310F21A,AR6LZB61187B9AF431,Depeche Mode,Personal Jesus,electronic,r&b/soul,hip hop,hip hop
TRDIAZY12903CB6532,SOWUJPS12AB018ACA8,ARAXU5Z1187B98FECD,Gorillaz,Broken,electronic,r&b/soul,hip hop,hip hop
TRTUJAL128F423E18D,SOGNWLL12AF72AAA61,ARAXU5Z1187B98FECD,Gorillaz,Kids With Guns (Quiet Village Remix),electronic,electronic,hip hop,blues
TRBTXNE12903CB6528,SOCMRWF12AB018AC92,ARAXU5Z1187B98FECD,Gorillaz,Rhinestone Eyes,electronic,r&b/soul,hip hop,hip hop
TRKQRSQ128F92D5134,SOTTAJB12A8C142C18,AR4L4WQ1187FB51996,The Prodigy,Invaders Must Die,electronic,hip hop,r&b/soul,reggae
TRBFVAA128F423C356,SOCWAFA12A8AE48A78,AR4L4WQ1187FB51996,The Prodigy,Wake Up Call (Album Version),electronic,r&b/soul,hip hop,hip hop
TRFSCLD12903CD213F,SOENGNL12AB018E1BD,AR4L4WQ1187FB51996,The Prodigy,We Gonna Rock,electronic,electronic,punk,hip hop
TRZTQEP128E0792526,SOYMEOT12A6701DE9A,ARK9TRQ1187B99C095,Nine Inch Nails,The Great Collapse,electronic,r&b/soul,hip hop,electronic
TRLTFVP128E0782B34,SOITPXC12A6310E0DA,AR9L6R11187B9AA3F2,Duran Duran,Electric Barbarella (Radio Edit),electronic,r&b/soul,hip hop,hip hop
TRFVWXW128F931A0E9,SOPERLI129F0824AA5,ARAOQ5T1187FB435AB,Björk,Pluto,electronic,hip hop,r&b/soul,hip hop
TRKQQMW128F92D54DF,SOMXUUY12A8C141D38,ARD063K11C8A422ED7,Empire Of The Sun,Delta Bay,electronic,hip hop,hip hop,hip hop
TRFYMPB128F93100C0,SOXKRRQ12AB017C0F2,ARD063K11C8A422ED7,Empire Of The Sun,We Are The People (Shazam Remix),electronic,r&b/soul,hip hop,r&b/soul
TRBCSDW128F424D686,SOQWSGM12A6D4FC3C6,ARIRCA31187FB58E84,The Maine,You Left Me,electronic,r&b/soul,r&b/soul,pop
TRRXQJA128F1472A56,SOYPJMP12AF72A901D,ARWA8AH1187FB3FC84,Hot Chip,The Warning,electronic,hip hop,r&b/soul,hip hop
TRMDYBW128F14A17E8,SOODBDC12A8C13E4E9,ARTH03J1187FB3E00C,Enter Shikari,Keep It On Ice,electronic,hip hop,hip hop,rock
TRCNUNL128F93437CF,SOYQNWH12AB0180C07,ARTH03J1187FB3E00C,Enter Shikari,The Jester,electronic,r&b/soul,hip hop,hip hop
TRIPJIJ128F1453AE0,SORSPQO12A6D4F782F,AREACYD1187FB566DE,Enya,Lazy Days,electronic,r&b/soul,hip hop,electronic
TRPLRVY128F1473EBE,SOTCEXG12A6D4F60FE,AREACYD1187FB566DE,Enya,Someone Said Goodbye,electronic,r&b/soul,r&b/soul,hip hop
TRWPUDX128F148F907,SODFLBN12A6D4F923A,AREACYD1187FB566DE,Enya,The Magic Of The Night,electronic,r&b/soul,hip hop,hip hop
TRZQTSM128F9328120,SOZDITZ12A58A7B41A,AR91C8S1187B990901,Bruce Springsteen,Gave It A Name,folk,r&b/soul,hip hop,hip hop
TRNZCWJ128F427099F,SODXHZV12A8C1340B6,ARH861H1187B9B799E,Johnny Cash,The Vanishing Race,folk,hip hop,r&b/soul,hip hop
TRJQRAP128F9314B3F,SOMSWGY12AB017F755,ARZENOX1187B98A645,John Mayer,All We Ever Do Is Say Goodbye,folk,r&b/soul,r&b/soul,hip hop
TRETJUU128F426402A,SOYHOTV12A8C132B9B,ARZENOX1187B98A645,John Mayer,Clarity,folk,r&b/soul,hip hop,r&b/soul
TRNOUUF128F4280B8D,SOHREDT12A8C13862F,ARZENOX1187B98A645,John Mayer,Why Georgia,folk,hip hop,hip hop,punk
TREKVTY128E0784BA3,SOBHKVI12A6701F1C8,ARC8CQZ1187B98DECA,Jack Johnson,Mudfootball (For Moe Lerner),folk,r&b/soul,hip hop,pop
TRYNAAP128F427EF64,SOCJTTL12A8C14009F,AR7OA5G1187B98D3A0,Sufjan Stevens,Sister Winter,folk,r&b/soul,hip hop,hip hop
TRFMWVJ128E0791E70,SODZLMJ127D977E810,ARE0WH81187B9A7BA3,Rufus Wainwright,In A Graveyard,folk,r&b/soul,hip hop,hip hop
TRLTTDC128E079380E,SOCTYHG12A679D7E2B,ARE0WH81187B9A7BA3,Rufus Wainwright,Baby,folk,r&b/soul,hip hop,hip hop
TRUCWXA128F92E4944,SOYGQGR12AF72ABAB8,ARQEBGJ122E6447D2B,Edward Sharpe & The Magnetic Zeros,Janglin,folk,r&b/soul,hip hop,hip hop
TRGQBAX128F426EFCA,SOERZLJ12A8C132D53,AR5FP401187FB523C9,Bob Dylan,Ballad In Plain D,folk,r&b/soul,hip hop,hip hop
TRGSDTP128F92F76D1,SOHMZEX12A8C132F5F,AR5FP401187FB523C9,Bob Dylan,One Of Us Must Know (Sooner Or Later),folk,r&b/soul,hip hop,r&b/soul
